district,church_name,pastor,address,state,zip_code,phone
Florida Multicultural,Sendero Church Assembly of God,Reverend Ricardo Orsini,"325 Ocoee Apopka Rd Ocoee, FL 34761",FL,34761,(352) 947-2644
Florida Multicultural,Shekinah Glory Ministries Assembly of God,Reverend Jacqueline Cruz,"1839 Odham Dr Deltona, FL 32738",FL,32738,(386) 960-4476
Florida Multicultural,Spanish Bethany Mission Assembly of God,Reverend Leonel M Rossi,"78th W 9th St Hialeah, FL 33010",FL,33010,(786) 784-0396
Florida Multicultural,Tabernacle Christian Church,Reverend Carlos A Mena,"4800 Ballard Rd Fort Myers, FL 33905",FL,33905,(239) 839-2232
Florida Multicultural,Tabernaculo La Fe,Reverend Juan J Cabrera,"2816 N Nebraska Ave Tampa, FL 33602",FL,33602,(813) 229-7135
Florida Multicultural,Temple Elijah - Templo Elias Asamblea de Dios,Reverend Gilberto Rodriguez,"21021 State Road 54 Lutz, FL 33558",FL,33558,(813) 701-8903
Florida Multicultural,Templo Cristiano Faro De Luz Asamblea de Dios,Reverend Jose L Correa,"14690 Dr Ml King Jr Blvd Dover, FL 33527",FL,33527,(813) 215-4351
Florida Multicultural,Templo De Alabanza,Reverend R David Sardinas,"230 W 21st St Hialeah, FL 33010",FL,33010,(305) 887-0005
Florida Multicultural,Templo del Espiritu Santo Asamblea de Dios,Reverend Omar Lugo Artal,"4922 Golfview Blvd Lehigh Acres, FL 33973",FL,33973,(305) 300-0596
Florida Multicultural,Templo Hispano Betel,Reverend Tomas M Montero,"6001 S Main Ave Tampa, FL 33611",FL,33611,(813) 831-7783
Florida Multicultural,Templo La Luz Del Mundo Assembly,Reverend Luis F Miranda,"2890 SW 6th St Miami, FL 33135",FL,33135,(305) 649-4545
Florida Multicultural,Tender Hands Ministries,Reverend Rosa E Henriquez,"3300 NW 135th Street Opa Locka, FL 33054",FL,33054,(305) 895-5363
Florida Multicultural,The Worshipers House,,"7100 Pines Blvd Ste 7 Pembroke Pines, FL 33024",FL,33024,(954) 394-3931
Florida Multicultural,Un Dia A La Vez Ministries,,"1006 S Thacker Ave Kissimmee, FL 34741",FL,34741,(689) 299-6111
Florida Multicultural,Un Encuentro con Jesus Iglesia Misionera,,"510 N 9th St Fort Pierce, FL 34950",FL,34950,(772) 607-2677
Florida Multicultural,Un Nuevo Comienzo FDV,Reverend Juan C Calderon,"2419 10th Ave N Lake Worth, FL 33461",FL,33461,(561) 657-8283
Florida Multicultural,Upper Room Church to the Nations,Reverend Hilda I Carrasquillo,"1006 S Thacker Ave Kissimmee, FL 34741",FL,34741,(407) 433-5824
Florida Multicultural,Victoria Church,,"12355 S John Young Pkwy Orlando, FL 32837",FL,32837,(407) 240-2636
Florida Multicultural,Vida Asamblea de Dios,,"9000 Lake Underhill Rd Orlando, FL 32825",FL,32825,(321) 229-6983
Florida Multicultural,Vida Community Church,Reverend Angel D Ramirez,"Ste 101 2600 Cypress Ridge Blvd Wesley Chapel, FL 33544",FL,33544,(813) 777-5881
Florida Multicultural,Vida Familiar Christian Church Assembly of God,,"3650 Green Acres Rd Saint Cloud, FL 34772",FL,34772,(407) 488-7110
Florida Multicultural,Vision for the Nations Christian Church Assembly of God,Reverend Omar Cardona,"9318 E Colonial Dr Ste B4 Orlando, FL 32817",FL,32817,(407) 553-3587
Florida Multicultural,Viva Church,Reverend Abner Adorno,"653 Wetherbee Rd Orlando, FL 32824",FL,32824,(407) 851-6464
Florida Multicultural,Viva Church,Reverend Abner Adorno,"653 Wetherbee Rd Orlando, FL 32824",FL,32824,(407) 851-6464
Florida Multicultural,Wholesome Community Ministries,Reverend Carlos M Irizarry,"16110 S US Highway 301 Wimauma, FL 33598",FL,33598,(813) 404-5984
Florida Multicultural,Zion Church for All People,,"8014 Hanley Rd Tampa, FL 33624",FL,33624,(813) 884-2600
