district,church_name,pastor,address,state,zip_code,phone
Minnesota,River Valley Church Chaska Campus,Reverend David B P Olson,"6053 Highway 212 E Chaska, MN 55318",MN,55318,(952) 255-8992
Minnesota,River Valley Church City Campus,Reverend Anthony D Cox,"105 N 1st St Minneapolis, MN 55401",MN,55401,(952) 255-8800
Minnesota,River Valley Church Crosstown Campus,Reverend Logan M Ketterling,"10801 Red Circle Dr Minnetonka, MN 55343",MN,55343,(952) 255-8982
Minnesota,River Valley Church Eagan Campus,Reverend Aaron D Topp,"Ste 100 875 Blue Gentian Rd Eagan, MN 55121",MN,55121,(952) 997-2222
Minnesota,River Valley Church Faribault Campus,Reverend Mark W Kenney,"722 Ravine St Faribault, MN 55021",MN,55021,(952) 255-8976
Minnesota,River Valley Church Lakeville Campus,Reverend Jordan J Fleig,"21135 Jacquard Ave Lakeville, MN 55044",MN,55044,(952) 255-8800
Minnesota,River Valley Church Maple Grove Campus,Reverend Kaleb A Graham,"317 2nd Ave NW Osseo, MN 55369",MN,55369,(952) 255-8800
Minnesota,River Valley Church Minnetrista Campus,Reverend Shawn G Roehl,"5595 Westwood Ave Minnetrista, MN 55364",MN,55364,(952) 472-1093
Minnesota,River Valley Church of Moorhead,Reverend Gerald M Shutske,"1716 Center Ave W Dilworth, MN 56529",MN,56529,(218) 233-3875
Minnesota,River Valley Church Shakopee Campus,Reverend Jesus A Vital,"1350 Crossings Blvd Shakopee, MN 55379",MN,55379,(952) 224-0103
Minnesota,River Wave Deaf Church,,"805 Kempsville Rd Virginia Beach, VA 23464",VA,23464,(804) 477-8508
Minnesota,Riverdale Assembly of God,Reverend Nathan R Chapman,"3210 Bunker Lake Blvd NW Andover, MN 55304",MN,55304,(763) 421-8080
Minnesota,Riverside Assembly of God,Reverend Paul W Weisbrod,"20924 Highway 7 W Hutchinson, MN 55350",MN,55350,(320) 587-2074
Minnesota,Riverview Church,Reverend Benjamin J Fischer,"752 Grant St Anoka, MN 55303",MN,55303,(651) 214-4352
Minnesota,Rochester Assembly of God,Reverend Michael O Stehr,"4240 18th Ave NW Rochester, MN 55901",MN,55901,(507) 288-0868
Minnesota,Rock River Community Church,"Reverend Robert P Junak, Jr.","1075 110th Ave Luverne, MN 56156",MN,56156,(507) 283-9070
Minnesota,Sarreen Ministries Assembly of God,Reverend Jay B Perske,"2011 21st Ave S Minneapolis, MN 55404",MN,55404,(612) 961-6446
Minnesota,Seed of Abraham Messianic Congregation,"Reverend Frank C Davis, Jr.","17200 Valley View Rd Eden Prairie, MN 55346",MN,55346,(952) 926-6226
Minnesota,Sojourn Campus Church,Reverend Craig A Krueger,"310 18th Ave SE Minneapolis, MN 55414",MN,55414,(612) 379-1200
Minnesota,Solid Rock,Reverend Jonathan D Nau,"410 N College Ave Fulda, MN 56131",MN,56131,(507) 541-2303
Minnesota,Solid Rock Assembly of God,Reverend Scott R Peterson,"1730 Diagonal Rd Worthington, MN 56187",MN,56187,(507) 376-5770
Minnesota,South Oaks Community Church,Reverend Cynthia K Hendrick,"Ste 100 3410 Federal Dr Eagan, MN 55122",MN,55122,(651) 621-5882
Minnesota,Spirit of Life Church Assemblies of God,Jamie M Prip,"530 W 280th St New Prague, MN 56071",MN,56071,(952) 758-2894
Minnesota,Spirit of Truth Church,,"15309 Maple Island Rd Burnsville, MN 55306",MN,55306,(952) 895-9026
Minnesota,Stewartville Assembly of God,Reverend Richard L Scott,"101 3rd Ave NW Stewartville, MN 55976",MN,55976,(507) 533-8750
Minnesota,Summit Church,Reverend Chad R Melton,"845 Summit Ave Saint Paul, MN 55105",MN,55105,(651) 240-2684
Minnesota,Sunrise Assembly of God,Reverend Mark R Thompson,"722 Sunrise Dr Saint Peter, MN 56082",MN,56082,(507) 934-1468
Minnesota,The Bridge Assembly of God Church,Reverend Gene E Thomsen,"31 1st Ave SE Rice, MN 56367",MN,56367,(320) 493-5367
Minnesota,The Bridge Church,Reverend Derek L Mumm,"6443 Norris Lake Rd NW Nowthen, MN 55330",MN,55330,(763) 753-2134
Minnesota,The Community Church - Goodland,Reverend Zachariah M McNeil,"19571 County Road 560 Goodland, MN 55742",MN,55742,(218) 203-5498
Minnesota,The Community Church - Pengilly,Reverend Zachariah M McNeil,"16192 Half Circle Dr Pengilly, MN 55775",MN,55775,(218) 203-5498
Minnesota,The CORE - Twin Cities,,"2647 Bloomington Ave Minneapolis, MN 55407",MN,55407,(612) 570-0469
Minnesota,The Cross Church,Reverend Darren D Sedler,"206 Main Ave S Sandstone, MN 55072",MN,55072,(612) 751-3291
Minnesota,The Edge Church,Reverend Charles R Peterson,"69 E 3rd St Winona, MN 55987",MN,55987,(507) 474-7075
Minnesota,The Gathering Community Church,Reverend Tabitha F Horne,"3620 43rd Ave N Minneapolis, MN 55422",MN,55422,(612) 293-0830
Minnesota,THE LAKES Community Church,Reverend Jesse A Roe,"700 Norway Dr E Annandale, MN 55302",MN,55302,(320) 261-5300
Minnesota,The Lighthouse Assembly of God,Reverend Dale D Baker,"10478 Bell Ave Plato, MN 55370",MN,55370,(320) 238-2877
Minnesota,The River Church of Duluth,Reverend Paul A Rivard,"1902 E 4th St Duluth, MN 55812",MN,55812,(218) 728-6471
Minnesota,The Waters Church,Reverend Doug W Vagle,"1227 Pine Cone Rd N Sartell, MN 56377",MN,56377,(320) 291-0202
Minnesota,Thrive Church,Reverend Justin M Fure,"1118 S Broadway Pelican Rapids, MN 56572",MN,56572,(218) 234-2177
Minnesota,Tree of Life Assembly of God,Reverend Troy R Fields,"3905 Woodland Rd Lexington, MN 55014",MN,55014,(651) 340-2857
Minnesota,Trinity Tabernacle Assembly of God Church,Reverend Louis E Walton,"2314 Plymouth Ave N Minneapolis, MN 55411",MN,55411,(612) 529-3436
Minnesota,Triumphant Life Assembly of God,Reverend Gavin S Reed,"101 6th St NW Faribault, MN 55021",MN,55021,
Minnesota,Triumphant Life Church an Assemblies of God Fellowship,Reverend Benjamin J Fenderson,"221 2nd Ave NW Lonsdale, MN 55046",MN,55046,(507) 744-4867
Minnesota,True Hope Fellowship,Reverend Joel P Kallberg,"1 Sunrise Dr Virginia, MN 55792",MN,55792,(218) 290-8301
Minnesota,True Life Assembly of God,Reverend Trevor D Janich,"18330 US Highway 59 Detroit Lakes, MN 56501",MN,56501,(218) 847-5213
Minnesota,Vallee des Terebinthes,Reverend Ali Nabi Lemika,"4600 Shady Oak Rd Hopkins, MN 55343",MN,55343,(651) 432-1255
Minnesota,Valley Christian Center Assembly of God,Reverend Mark David Geselle,"610 Territorial Rd Spring Valley, MN 55975",MN,55975,(507) 346-2101
Minnesota,Valley View Assembly of God,Reverend Orin D Sandberg,"305 W Grant St Lake City, MN 55041",MN,55041,(651) 345-3432
Minnesota,Vibrant Life Assembly of God,Reverend David J Modder,"702 3rd St S Ellendale, MN 56026",MN,56026,(507) 684-3421
Minnesota,Victory in Christ Assembly of God Church,Reverend Pha Xiong,"3620 43rd Ave N Minneapolis, MN 55422",MN,55422,(612) 202-3306
Minnesota,Victory Way Church,Reverend Colin S G Miller,"6122 N 42nd Ave Crystal, MN 55422",MN,55422,(763) 486-6791
