district,church_name,pastor,address,state,zip_code,phone
Indiana,The Connection Church,Reverend Darrell L Rice,"11300 Walnut Rd Evansville, IN 47725",IN,47725,(812) 459-4673
Indiana,The Fountain Assembly of God,Reverend Heath A Kain,"125 W Fenn St LaGrange, IN 46761",IN,46761,(260) 316-6363
Indiana,The Gate,Reverend James A Calaway,"5670 Sohl Ave Hammond, IN 46320",IN,46320,(219) 933-7013
Indiana,The Gate Church-Munster Campus,Reverend James A Calaway,"9900 Columbia Ave Munster, IN 46321",IN,46321,(219) 924-3200
Indiana,The Journey,Reverend Shawn P Riggs,"600 Hulman St Terre Haute, IN 47802",IN,47802,(812) 232-1857
Indiana,The Journey Church,Reverend Timothy I Parsons,"Ste 430 5250 E US Highway 36 Avon, IN 46123",IN,46123,(317) 386-8905
Indiana,The Journey Church,Reverend Timothy I Parsons,"3440 Guion Rd Indianapolis, IN 46222",IN,46222,(317) 386-8905
Indiana,The River Church Assembly of God,Reverend Joshua A Cowan,"503 E Beaver St Morocco, IN 47963",IN,47963,(219) 285-2791
Indiana,The StoreHouse,Doctor Nicholas P Pridemore,"605 Westlane Rd Greencastle, IN 46135",IN,46135,(765) 653-2744
Indiana,The Ville,Reverend Maxwell C Southern,"2133 S Tucker Rd Shelbyville, IN 46176",IN,46176,(463) 218-7228
Indiana,Trinity Assembly of God,Reverend J Stephen Terry,"500 Shiloh Rd SW Corydon, IN 47112",IN,47112,(812) 738-2516
Indiana,Trinity Assembly of God,Reverend David S Robinson,"22 N Shield St Knox, IN 46534",IN,46534,(574) 772-3995
Indiana,Trinity Assembly of God,Reverend Jeffrey P Thomas,"1288 W Union St Ligonier, IN 46767",IN,46767,(260) 215-6710
Indiana,Trinity Worship Center,Reverend Jeffrey D Gott,"200 Lenvoil Rd Martinsville, IN 46151",IN,46151,(765) 342-7600
Indiana,Victorious Life Assembly of God,,"13754 S 1080 W Goodland, IN 47948",IN,47948,(219) 869-5564
Indiana,Victory Assembly of God,Reverend Joel Rivera,"844 E 13th St Jasper, IN 47546",IN,47546,(812) 634-2204
Indiana,Victory Christian Fellowship Assembly of God,Reverend Aaron D Brockman,"1330 W Business 30 Columbia City, IN 46725",IN,46725,(260) 244-3978
Indiana,Washington Assembly of God,Reverend Michael L Anderson,"320 S Meridian St Washington, IN 47501",IN,47501,(812) 254-2061
Indiana,Wellspring Community Worship Center,Reverend Chad B Ricketts,"700 N 12th Ave Evansville, IN 47712",IN,47712,(812) 484-9165
