district,church_name,pastor,address,state,zip_code,phone
Alabama,New Grace Covenant Assembly of God,,"830 Briarwood Dr Bessemer, AL 35022",AL,35022,(205) 424-2005
Alabama,New Haven Assembly of God,,"8497 County Road 114 Brundidge, AL 36010",AL,36010,
Alabama,New Home Assembly of God,"Reverend Joseph Frank, Jr.","5620 Ceasarville Rd Wetumpka, AL 36092",AL,36092,(334) 569-2825
Alabama,New Hope Assembly of God,Reverend Christopher E Newton,"2234 County Road 253 Clanton, AL 35046",AL,35046,(205) 479-9540
Alabama,New Horizon Family Worship Center of the Assemblies of God,,"13495 Highway 69 S Tuscaloosa, AL 35405",AL,35405,(205) 391-9232
Alabama,New Liberty Tabernacle of Praise,Reverend Willie J Simmons,"924 E Broad St East Gadsden, AL 35903",AL,35903,(256) 438-5908
Alabama,New Life Assembly,Reverend Matthew N Britt,"11580 Highway 280 Sterrett, AL 35147",AL,35147,(205) 678-8777
Alabama,New Life Assembly of God,Doctor Jason L Parnell,"16768 US Highway 72 Athens, AL 35611",AL,35611,(256) 232-6119
Alabama,New Life Assembly of God,"Reverend John C Cain, III","10741 County Road 16 Maplesville, AL 36750",AL,36750,(334) 518-2740
Alabama,New Life Assembly of God,Reverend Michael W Andrews,"4615 Cogswell Ave Pell City, AL 35125",AL,35125,(205) 338-2827
Alabama,New Life Assembly of God,Reverend Ferron L Smith,"10424 Old Highway 31 Spanish Fort, AL 36527",AL,36527,(251) 656-3536
Alabama,New Life Assembly of God,"Reverend Dwight L Johnson, Jr.","27039 Highway 5 Woodstock, AL 35188",AL,35188,(205) 938-2938
Alabama,New Life Worship Center Assembly of God,,"206 S Magnolia St Samson, AL 36477",AL,36477,(334) 997-4026
Alabama,New Post Oak Assembly of God,Reverend Jerry A Norris,"Hartford, AL 36344 Hartford, AL 36344",AL,36344,(334) 588-0082
Alabama,New Season Assembly of God,Reverend Timothy L Grimes,"3255 Highway 77 Southside, AL 35907",AL,35907,(256) 442-2222
Alabama,New Seasons Fellowship,Reverend Sean D Morgan,"613 Cleveland St Headland, AL 36345",AL,36345,(334) 791-7679
Alabama,No. Limit Church,Reverend Mark C Andrews,"92 Deepwoods Dr Valley Grande, AL 36701",AL,36701,(334) 412-1250
Alabama,Northside Assembly of God,,"645 Roney Rd Dothan, AL 36303",AL,36303,(334) 671-0308
Alabama,Odyssey Church,"Reverend Mack E Howington, Jr.","30310 State Highway 59 Loxley, AL 36551",AL,36551,(251) 597-8664
Alabama,Opine Assembly of God,,"26050 Potter Rd Opp, AL 36467",AL,36467,
Alabama,Orchard Assembly of God,Reverend Ronald C Reiser,"10245 Howells Ferry Rd Semmes, AL 36575",AL,36575,(251) 649-7710
Alabama,Overbrook Assembly of God,,"RR 2 Sylacauga, AL 35150",AL,35150,
Alabama,Parkway Assembly of God,,"3900 Dauphin Island Pkwy Mobile, AL 36605",AL,36605,(251) 478-5046
Alabama,Pierce Chapel Assembly of God,Reverend Boyd T Cochran,"Pierce Rd Phenix City, AL 36867",AL,36867,(334) 614-4713
Alabama,Pinedale Assembly of God,Reverend Willie T Cleckler,"3101 County Road 51 Clanton, AL 35046",AL,35046,
Alabama,Pineview Assembly of God,Reverend Thomas B Baker,"Hwy 14 West Marion, AL 36756",AL,36756,
Alabama,Piney Grove Assembly of God,Reverend Billy A Fortune,"206 S County 9 Rd Newton, AL 36352",AL,36352,(334) 796-0891
Alabama,Piney Grove Assembly of God,,"3856 N Highway 87 Samson, AL 36477",AL,36477,(334) 898-7240
Alabama,Port City Refuge,Reverend Christopher G Thomas,"320 Dauphin St Mobile, AL 36602",AL,36602,(251) 510-4247
Alabama,Praise Family Church,Reverend C Thomas Turner,"2605 Dawes Rd Mobile, AL 36695",AL,36695,(251) 639-1959
Alabama,Range Assembly of God,,"28150 Highway 41 Repton, AL 36475",AL,36475,(251) 248-2239
Alabama,Real Life Assembly of God,Reverend Gregory L Standridge,"16228 E Court St Moulton, AL 35650",AL,35650,(256) 974-7632
Alabama,Red Level First Assembly of God,Reverend Janice E Carnley,"6357 Stough St Red Level, AL 36474",AL,36474,(334) 362-3239
Alabama,Red Springs Assembly of God,Reverend Jerry D Turner,"RR 1 Gilbertown, AL 36908",AL,36908,(205) 673-2284
Alabama,Redemption Assembly of God,Reverend Rodney D Thompson,"516 Schaeffel Rd Cullman, AL 35055",AL,35055,(205) 522-7968
Alabama,Refuge Church of Mobile AL - Spanish Campus,Reverend Eric P Danner,"2831 Sun Valley Dr Mobile, AL 36618",AL,36618,(251) 649-3502
Alabama,Refuge Church of Mobile Alabama,Reverend Eric P Danner,"6159 Moffett Rd Mobile, AL 36618",AL,36618,(251) 649-3502
Alabama,Revive Church,,"700 W Parkway Ave Talladega, AL 35160",AL,35160,(256) 368-5551
Alabama,Risen Life Church,Reverend Jeffrey D Linholm,"201 N Main St Columbiana, AL 35051",AL,35051,(205) 937-1114
Alabama,River of Life Assembly of God Church,Reverend Jeffrey P Walters,"507 N Walnut Ave Demopolis, AL 36732",AL,36732,(256) 654-4727
Alabama,River of Life Worship Center,Reverend Michael L Waldrop,"1715 Tallapoosa St Alexander City, AL 35010",AL,35010,(256) 392-4950
Alabama,River Valley Church,Chaplain Matthew S Griffin,"1475 Hughes Rd Madison, AL 35758",AL,35758,(256) 721-1999
Alabama,Riverpoint Church,Reverend Robert E Lewis,"375 Bearden Rd Pelham, AL 35124",AL,35124,(205) 621-0112
Alabama,Rock Hill Assembly of God,Reverend Donnie E Lindsey,"4705 Ridge Rd Brewton, AL 36426",AL,36426,
Alabama,Rock Springs Assembly of God,,"542 Brightwater Rd Butler, AL 36904",AL,36904,(205) 398-3013
Alabama,Safe Harbor Outreach Center,Reverend Gregory D Melvin,"820 Selma Hwy Prattville, AL 36067",AL,36067,(334) 365-4108
Alabama,Saint Clair Assembly of God,Reverend Gary W Dopson,"886 US Highway 80 E Lowndesboro, AL 36752",AL,36752,(334) 335-2596
Alabama,Sanctuary,Reverend Randall F Hogan,"13810 Celeste Rd Chunchula, AL 36521",AL,36521,(251) 442-0495
Alabama,Sand Valley Assembly of God,,"RR 1 Attalla, AL 35954",AL,35954,(256) 538-3392
Alabama,Sanford Assembly of God,"Reverend Arthur F Hornsby, Jr.","21326 Loop Rd Andalusia, AL 36421",AL,36421,(334) 488-9936
Alabama,Sassers Mill Assembly of God,,"RR 2 Brantley, AL 36009",AL,36009,(334) 527-3301
Alabama,Saugahatchee Assembly of God,Reverend Aubrey L Kilpatrick,"2822 County Road 54 W Notasulga, AL 36866",AL,36866,(334) 257-3865
Alabama,Sellersville Assembly of God,,"585 County Road 79 Samson, AL 36477",AL,36477,(334) 898-1614
Alabama,Shady Grove Assembly of God,Reverend Jeffery D Earles,"1216 Shady Grove Rd Coffee Springs, AL 36318",AL,36318,(334) 898-2805
Alabama,Southview Assembly,"Reverend Robert C Capps, Jr.","2520 Society Hill Rd Opelika, AL 36804",AL,36804,(334) 319-6261
Alabama,Standing in the Gap Assembly of God,,"529 Jacksons Gap Way Jacksons Gap, AL 36861",AL,36861,(256) 496-0623
Alabama,Sunshine Assembly of God,Reverend Jeremy W Davis,"2520 County Road 39 Clanton, AL 35046",AL,35046,(334) 657-4165
Alabama,Taylor Assembly of God,"Reverend James E Register, Jr.","131 Rice Rd Dothan, AL 36301",AL,36301,(334) 677-5257
Alabama,Temple Assembly of God,Reverend Eric W Helfinstine,"2428 County Road 85 Clanton, AL 35046",AL,35046,(205) 755-6878
Alabama,The Bridge Church,"Reverend Billy R Bryan, Jr.","1000 Lee Road 263 Cusseta, AL 36852",AL,36852,(334) 742-0144
Alabama,The Cross Church of Mobile,Reverend Jacob B Maloney,"3700 Cottage Hill Rd Mobile, AL 36609",AL,36609,(251) 471-1145
Alabama,The Crossing,Reverend Shaylon M Sharp,"5990 McAshan Dr McCalla, AL 35111",AL,35111,(205) 277-1287
Alabama,The Crossing Assembly of God,,"6850 Nan Gray Davis Rd Theodore, AL 36582",AL,36582,(251) 653-0524
Alabama,The Island Church,"Reverend Fred E Franks, Jr.","25550 Canal Rd Orange Beach, AL 36561",AL,36561,(251) 967-4840
Alabama,The River Church,,"1528 N Eufaula Ave Eufaula, AL 36027",AL,36027,
Alabama,Thompson Chapel Assembly of God,Reverend Mark W Bolton,"207 Thompson Chapel Rd Jemison, AL 35085",AL,35085,
Alabama,Trinity Assembly of God,Reverend Jimmy L Ingram,"3202 Lower Wetumpka Rd Montgomery, AL 36110",AL,36110,(334) 265-6875
Alabama,Trinity Assembly of God,Reverend David E Kelley,"1116 4th St NE Red Bay, AL 35582",AL,35582,(662) 279-3926
Alabama,Trinity Assembly of God,Eric Douglas Franklin,"3010 Old Birmingham Hwy Sylacauga, AL 35150",AL,35150,(256) 267-7939
Alabama,Troy Community Church,Reverend Jeffery M Jackson,"1300 Henderson Hwy Troy, AL 36079",AL,36079,(334) 566-1835
Alabama,Truth Church,Reverend Stephen P Funderburk,"2411 N Brindlee Mountain Parkway Arab, AL 35016",AL,35016,(256) 586-4732
Alabama,Union Grove Assembly of God,,"28784 Fleeta Rd Opp, AL 36467",AL,36467,(334) 303-7799
Alabama,Valley First Assembly of God,"Reverend John W Eldridge, Jr.","5307 20th Ave Valley, AL 36854",AL,36854,(706) 773-4547
Alabama,Victory Assembly of God,,"2235 Pineywoods Sipsey Jasper, AL 35504",AL,35504,
Alabama,Vincent Revival Center,Reverend Kenneth J Allums,"6121 Highway 85 Vincent, AL 35178",AL,35178,(205) 672-7488
Alabama,Vive Church,Reverend Keith A Frix,"787 County Road 447 Fort Payne, AL 35968",AL,35968,(757) 848-3536
Alabama,Weatherly Road Assembly of God,Reverend Ivan N Martinez,"1001 Weatherly Rd SE Huntsville, AL 35803",AL,35803,(256) 883-9520
Alabama,Weeks Memorial Assembly of God,,"Kinston, AL 36453 Kinston, AL 36453",AL,36453,(334) 464-0210
Alabama,Wellspring Worship Center,Reverend Skip E Alexander,"1433 Vivian St Leeds, AL 35094",AL,35094,(205) 699-7247
Alabama,West Highland Assembly of God,Reverend James S Gaston,"1502 River Falls St Andalusia, AL 36420",AL,36420,(334) 222-8904
Alabama,Westview Assembly of God Church,Reverend Edward P Rayburn,"106 Grover St Opp, AL 36467",AL,36467,(334) 493-3978
Alabama,White Rock Assembly,Reverend Shon D Bryan,"3793 US Highway 80 W Phenix City, AL 36870",AL,36870,(334) 297-2095
Alabama,Wicksburg Assembly of God Church,Reverend Timothy E Simmons,"887 State Highway 103 Slocomb, AL 36375",AL,36375,(334) 435-1968
Alabama,Wise Mill Assembly of God,,"233 County Road 224 Elba, AL 36323",AL,36323,(334) 897-3520
Alabama,Wooten Chapel,Reverend Mike M Medley,"2988 County Road 514 Elba, AL 36323",AL,36323,(334) 894-2133
Alabama,Word of Faith Church,"Reverend Donald C Hammonds, Sr.","3581 Highway 5 Jasper, AL 35503",AL,35503,(205) 295-1439
Alabama,World Harvest Assembly of God,Reverend Samuel C McJaphet,"Huntsville Dream Center 2114 Memorial Pkwy SW Huntsville, AL 35801",AL,35801,(256) 694-1760
Alabama,World Harvest Assembly of God,Reverend Samuel C McJaphet,"Huntsville Dream Center 2114 Memorial Pkwy SW Huntsville, AL 35801",AL,35801,(256) 694-1760
